Treatment,Replicate,Value
Control,Rep1,105.22277985538474
Control,Rep1,103.46588478529058
Control,Rep1,96.00093394490068
Control,Rep1,102.06329089185061
Control,Rep1,100.33417968591502
Control,Rep1,88.52169911143574
Control,Rep1,97.5110848884351
Control,Rep1,101.17272318531445
Control,Rep1,102.84309633341257
Control,Rep1,87.36232073325034
Control,Rep1,108.52022758173418
Control,Rep1,89.99714833894376
Control,Rep1,98.32654183487557
Control,Rep1,104.0099218327216
Control,Rep1,91.36058428206579
Control,Rep1,90.47961131423939
Control,Rep1,99.49946174412922
Control,Rep1,83.20564048409453
Control,Rep1,87.08800912439813
Control,Rep1,96.99567656306485
Control,Rep1,116.17492114669247
Control,Rep1,100.51164096059715
Control,Rep1,81.25453901209684
Control,Rep1,98.68626225748335
Control,Rep1,91.5884829048488
Control,Rep1,78.74094455561908
Control,Rep1,103.7117680263992
Control,Rep1,99.53455968805108
Control,Rep1,90.92629444929295
Control,Rep1,96.28100234366312
Control,Rep1,110.56370267378193
Control,Rep1,94.4781324936714
Control,Rep1,67.81447646674661
Control,Rep1,100.42224619452058
Control,Rep1,89.13404011783604
Control,Rep1,92.92097325123882
Control,Rep1,115.48775461776279
Control,Rep1,100.10263273862594
Control,Rep1,90.23049125155832
Control,Rep1,83.09492146361012
Control,Rep1,105.41820490900972
Control,Rep1,91.0704832955215
Control,Rep1,90.15342184941291
Control,Rep1,88.19724894976696
Control,Rep1,96.35939836504107
Control,Rep1,98.94425857199388
Control,Rep1,89.65846915410503
Control,Rep1,110.58546715777611
Control,Rep1,100.82106287176487
Control,Rep1,100.9628202580946
Control,Rep1,103.20681154071367
Control,Rep1,89.43532475485873
Control,Rep1,91.61801319048904
Control,Rep1,108.1746613131359
Control,Rep1,93.04732435668399
Control,Rep1,104.76825131294689
Control,Rep1,104.03265167721767
Control,Rep1,111.46866174856149
Control,Rep1,108.78117716990423
Control,Rep1,109.01187457993285
Control,Rep1,97.33041059249258
Control,Rep1,105.77433427222427
Control,Rep1,109.30063275897973
Control,Rep1,108.00084476615183
Control,Rep1,85.91857911079164
Control,Rep1,91.30408650985876
Control,Rep1,91.64067858288465
Control,Rep1,105.3005015721015
Control,Rep1,107.3042143363807
Control,Rep1,111.43193454102709
Control,Rep1,111.92950379169554
Control,Rep1,87.42346490553834
Control,Rep1,108.98013682281166
Control,Rep1,99.38144418563337
Control,Rep1,97.29896935396256
Control,Rep1,111.84942252278587
Control,Rep1,80.83980364098994
Control,Rep1,92.77565262587336
Control,Rep1,93.71294836023407
Control,Rep1,106.56460795084615
Control,Rep1,126.88666042363168
Control,Rep1,100.82392789396968
Control,Rep1,104.95850373975904
Control,Rep1,97.2895508728189
Control,Rep1,91.80535401770531
Control,Rep1,92.06245813991627
Control,Rep1,101.88522511101898
Control,Rep1,100.78245198928265
Control,Rep1,95.01235238281622
Control,Rep1,105.08905960191947
Control,Rep1,102.97486321700072
Control,Rep1,94.99375327134237
Control,Rep1,96.61442624665506
Control,Rep1,80.58653210940273
Control,Rep1,102.17808377705606
Control,Rep1,111.20496603366583
Control,Rep1,104.48142492870271
Control,Rep1,94.72783283976848
Control,Rep1,111.51716337456942
Control,Rep1,89.34445780531539
Control,Rep1,108.63233853341016
Control,Rep1,87.11741433414625
Control,Rep1,97.71196553028481
Control,Rep1,86.32629711382948
Control,Rep1,103.79409534601089
Control,Rep1,94.01628821217894
Control,Rep1,114.47353631887466
Control,Rep1,109.21891371239859
Control,Rep1,111.83972034374585
Control,Rep1,100.40707161652766
Control,Rep1,111.98302491812944
Control,Rep1,96.04835414159385
Control,Rep1,114.09631369168144
Control,Rep1,105.03291318513128
Control,Rep1,100.32531052097958
Control,Rep1,83.78689746547768
Control,Rep1,94.7598236369327
Control,Rep1,93.01106112327959
Control,Rep1,103.37232362342885
Control,Rep1,108.93754744772194
Control,Rep1,105.25363180211292
Control,Rep1,84.31350999951428
Control,Rep1,81.77841838768866
Control,Rep1,103.69761491201744
Control,Rep1,90.27010897830826
Control,Rep1,103.07869610015412
Control,Rep1,107.96387588868035
Control,Rep2,94.65994702421077
Control,Rep2,86.51199462911168
Control,Rep2,85.43935014810802
Control,Rep2,91.92274597672441
Control,Rep2,88.39983988884066
Control,Rep2,100.32737537017424
Control,Rep2,100.26324234615603
Control,Rep2,86.19891997236684
Control,Rep2,83.83522416885019
Control,Rep2,106.43720927767785
Control,Rep2,94.18666299176638
Control,Rep2,90.65915206878097
Control,Rep2,103.91863011732572
Control,Rep2,86.15408699268518
Control,Rep2,84.65176572240333
Control,Rep2,86.42311431442181
Control,Rep2,107.10063968778866
Control,Rep2,100.41210935442079
Control,Rep2,107.02914735256007
Control,Rep2,92.5033773684403
Control,Rep2,95.93887573331104
Control,Rep2,99.14991568101102
Control,Rep2,98.9408102403664
Control,Rep2,81.65262291358097
Control,Rep2,98.9524048233117
Control,Rep2,110.90176741845569
Control,Rep2,111.29826567365149
Control,Rep2,91.62991806393956
Control,Rep2,101.41043620077616
Control,Rep2,100.63498280450604
Control,Rep2,107.38235933114427
Control,Rep2,96.41548717348255
Control,Rep2,103.8232411254709
Control,Rep2,83.79502352570769
Control,Rep2,90.75831214429809
Control,Rep2,113.49580128444202
Control,Rep2,89.92721148088525
Control,Rep2,75.10733317754828
Control,Rep2,89.80210836679102
Control,Rep2,87.29855906976475
Control,Rep2,80.34423377301772
Control,Rep2,74.09055736448695
Control,Rep2,99.79518047406182
Control,Rep2,81.38039675326036
Control,Rep2,71.00581709063555
Control,Rep2,95.29068466793422
Control,Rep2,83.69810803968036
Control,Rep2,96.3099459826987
Control,Rep2,109.43050211169974
Control,Rep2,78.38065291637396
Control,Rep2,95.64925579933892
Control,Rep2,98.51076535205728
Control,Rep2,94.31823680321926
Control,Rep2,101.94589153644573
Control,Rep2,90.21297699360044
Control,Rep2,103.53640791869579
Control,Rep2,97.74693467309973
Control,Rep2,91.82710412999268
Control,Rep2,99.10209362184787
Control,Rep2,88.36196197027175
Control,Rep2,91.1458937301125
Control,Rep2,72.0705398036825
Control,Rep2,102.88054016668343
Control,Rep2,108.11546749133716
Control,Rep2,88.15316076318798
Control,Rep2,103.39947358343872
Control,Rep2,82.71235023091245
Control,Rep2,93.89731963555343
Control,Rep2,81.33359917507893
Control,Rep2,110.8387843505106
Control,Rep2,117.56263144947997
Control,Rep2,96.60295255978848
Control,Rep2,98.03583837150677
Control,Rep2,91.9803046110538
Control,Rep2,84.74443714594194
Control,Rep2,94.94732589017075
Control,Rep2,97.22199428141343
Control,Rep2,102.52855409538677
Control,Rep2,101.88735183742745
Control,Rep2,101.24983619545716
Control,Rep2,83.52254663201063
Control,Rep2,85.9598715676889
Control,Rep2,67.97611840356646
Control,Rep2,93.22925749449763
Control,Rep2,92.25227055874795
Control,Rep2,107.74265824349412
Control,Rep2,96.77872691607213
Control,Rep2,94.58343261309457
Control,Rep2,97.22863815175658
Control,Rep2,100.3822982274683
Control,Rep2,88.09344663982723
Control,Rep2,84.85685291992412
Control,Rep2,84.46686925655024
Control,Rep2,84.09105449470157
Control,Rep2,89.87601179258945
Control,Rep2,81.70468458876564
Control,Rep2,104.36454656386636
Control,Rep2,105.7368354042286
Control,Rep2,105.65853929524309
Control,Rep2,95.61456291023134
Control,Rep2,88.22936667107956
Control,Rep2,91.15920991149771
Control,Rep2,101.1193058235878
Control,Rep2,80.85643771208143
Control,Rep2,102.26348347634355
Control,Rep2,85.25519737282113
Control,Rep2,83.9127312842603
Control,Rep2,120.81416873506184
Control,Rep2,84.4122501227277
Control,Rep2,86.31598276095858
Control,Rep2,109.76308856212846
Control,Rep2,96.18846035562689
Control,Rep2,90.26584983601539
Control,Rep2,103.52705964429032
Control,Rep2,79.65189043188806
Control,Rep2,92.43068936309189
Control,Rep2,84.51923120498184
Control,Rep2,100.03185768019374
Control,Rep2,81.61007388767123
Control,Rep2,88.94768043388795
Control,Rep2,86.18496131598798
Control,Rep2,86.61959141207149
Control,Rep2,100.53009294577126
Control,Rep2,71.09420021166842
Control,Rep2,92.8571277047149
Control,Rep2,112.00908773707746
Control,Rep2,74.7014377432078
Control,Rep2,91.58944550450003
Control,Rep2,116.61067764950899
Control,Rep2,88.9780506058542
Control,Rep2,89.38440248613827
Control,Rep2,95.43943468181443
Control,Rep2,80.21355988084517
Control,Rep2,98.6358776942155
Control,Rep2,84.53998085437
Control,Rep2,90.266674148323
Control,Rep2,84.89252904495265
Control,Rep2,97.37089992049239
Control,Rep2,95.49087890518206
Control,Rep2,84.11031282504675
Control,Rep2,100.72793301309564
Control,Rep2,115.84941540145692
Control,Rep2,96.18919886177252
Control,Rep2,95.9622174005962
Control,Rep2,74.1354479447261
Control,Rep2,114.32638625352838
Control,Rep2,103.57013097192947
Control,Rep2,89.0023817116482
Control,Rep2,73.93590387197492
Control,Rep2,111.58096724124519
Control,Rep2,90.60638957702895
Control,Rep2,85.2011539614945
Control,Rep2,97.57558189263659
Control,Rep2,93.62188623249591
Control,Rep2,103.39213089413005
Control,Rep2,96.936014168954
Control,Rep2,86.79449642085443
Control,Rep2,84.29607242346768
Control,Rep2,87.18373558499783
Control,Rep2,106.15807688774521
Control,Rep2,89.53151071535348
Control,Rep2,92.70946211888561
Control,Rep2,84.90877541195036
Control,Rep2,73.84050638932554
Control,Rep2,93.01665418147198
Control,Rep2,79.34509752251316
Control,Rep2,89.85132084406501
Control,Rep2,93.55089623547671
Control,Rep2,110.37965770745116
Control,Rep2,96.64316016951096
Control,Rep2,91.11267901673261
Control,Rep2,92.60115825382104
Control,Rep2,97.67713063905428
Control,Rep2,90.90076285357495
Control,Rep2,86.24716036729473
Control,Rep2,104.86552832983396
Control,Rep2,103.08714469472189
Control,Rep2,119.56614904531017
Control,Rep2,106.96272846926072
Control,Rep2,108.77926786244849
Control,Rep2,89.72652719152671
Control,Rep2,101.70656385722442
Control,Rep2,105.41351852217058
Control,Rep2,85.52280267064633
Control,Rep2,103.7768906653477
Control,Rep2,110.39172741240098
Control,Rep2,111.11083511398257
Control,Rep2,122.30349412661657
Control,Rep2,69.43285536635219
Control,Rep2,96.05723792457879
Control,Rep2,95.5833345059766
Control,Rep2,82.44756811149912
Control,Rep2,103.74325429543097
Control,Rep2,103.79085294497732
Control,Rep2,90.12281884031208
Control,Rep2,101.52835862820112
Control,Rep2,93.33873628436699
Control,Rep2,86.50606456781495
Control,Rep2,97.66368044975633
Control,Rep2,94.77642781667033
Control,Rep2,109.07925885516067
Control,Rep2,107.50879337809917
Control,Rep2,96.13140541635012
Control,Rep2,104.63416422931317
Control,Rep2,96.46819334466653
Control,Rep2,104.36777421962603
Control,Rep2,94.71512048911771
Control,Rep2,100.98140451464282
Control,Rep2,93.86256401040312
Control,Rep2,103.03397168881264
Control,Rep2,103.2022694162524
Control,Rep2,94.3537892381924
Control,Rep2,100.46268586771633
Control,Rep2,95.3543453230831
Control,Rep2,88.76788201588963
Control,Rep2,88.55085119065687
Control,Rep2,100.94652018481897
Control,Rep2,86.01931841562278
Control,Rep2,98.70181369086497
Control,Rep2,93.91835149860306
Control,Rep2,95.95907311815411
Control,Rep2,115.9851876437317
Control,Rep2,92.29957512428162
Control,Rep2,101.0334657488725
Control,Rep2,82.62053253030388
Control,Rep2,97.3502561069703
Control,Rep2,105.41426874586249
Control,Rep2,82.68424604502714
Control,Rep2,91.53125957231562
Control,Rep2,93.97981724746235
Control,Rep2,89.66523444228783
Control,Rep2,97.92601223752322
Control,Rep2,101.07790012945031
Control,Rep2,97.78238545469083
Control,Rep2,100.98175610828382
Control,Rep2,92.36735414060226
Control,Rep2,88.50611078402201
Control,Rep2,102.35321051860464
Control,Rep2,98.09348152406369
Control,Rep2,80.77326937372426
Control,Rep2,86.98365732634583
Control,Rep2,111.01851369400437
Control,Rep2,87.92610200296602
Control,Rep2,111.02178576998547
Control,Rep2,69.76725641667898
Control,Rep2,102.30293263910794
Control,Rep2,88.11979952767061
Control,Rep2,104.37624809433238
Control,Rep2,89.83470400970572
Control,Rep2,102.90071556570044
Control,Rep2,86.27035544326019
Control,Rep2,101.03305429557355
Control,Rep2,94.42177159806525
Control,Rep2,76.10030324223231
Control,Rep2,87.28228177511595
Control,Rep2,86.3168375451348
Control,Rep2,74.13246843458452
Control,Rep2,93.07699741866954
Control,Rep2,106.81845893995073
Control,Rep2,107.23285739574487
Control,Rep2,77.4467741264655
Control,Rep2,89.5993820702155
Control,Rep2,102.96968006399453
Control,Rep2,110.90568099161351
Control,Rep2,84.15214010700261
Control,Rep2,95.10304425819997
Control,Rep2,95.75651839185223
Control,Rep2,83.54419801587731
Control,Rep2,92.9835956364586
Control,Rep2,99.81226566686772
Control,Rep2,99.0354362784588
Control,Rep2,85.65083262444956
Control,Rep2,95.57512317223703
Control,Rep2,110.48803520143548
Control,Rep2,98.19018417518225
Control,Rep2,79.97723029511936
Control,Rep2,90.0917726247265
Control,Rep2,94.54883898978063
Control,Rep2,88.53088568162738
Control,Rep2,97.7756036482243
Control,Rep2,100.42855295346656
Control,Rep2,98.68251587292525
Control,Rep2,116.11950923680618
Control,Rep2,75.02328864542005
Control,Rep2,107.58085881072319
Control,Rep2,101.386061733449
Control,Rep2,79.77811158907804
Control,Rep2,88.48199452388337
Control,Rep2,88.34427655458582
Control,Rep2,101.60151540254381
Control,Rep2,94.6324838988385
Control,Rep2,90.35021133719465
Control,Rep2,86.73166380211427
Control,Rep2,105.31914761389048
Control,Rep2,106.2955924798347
Control,Rep2,78.95784850534017
Control,Rep2,84.10406949259513
Control,Rep2,100.66207144131934
Control,Rep2,107.20672381306859
Control,Rep2,77.53629996732053
Control,Rep2,81.34548836020984
Control,Rep2,94.86795690846613
Control,Rep2,104.38724996050404
Control,Rep2,109.65095056093838
Control,Rep2,87.5677109662276
Control,Rep2,87.4565859011972
Control,Rep2,104.19264078323982
Control,Rep2,87.75257039002345
Control,Rep2,100.85801648333968
Control,Rep2,96.54416526597564
Control,Rep2,120.39084149596167
Control,Rep2,102.26971252813951
Control,Rep2,107.83409020872973
Control,Rep2,83.00239543649988
Control,Rep2,100.58940523578912
Control,Rep2,83.41734399762355
Control,Rep2,102.18345307634277
Control,Rep2,90.77228823108277
Control,Rep2,97.91306244781822
Control,Rep2,90.94986205942278
Control,Rep2,94.34970092912734
Control,Rep2,68.09770309872928
Control,Rep2,90.46622289031116
Control,Rep2,98.76652509987169
Control,Rep2,98.45566257886176
Control,Rep2,84.48978997329878
Control,Rep2,107.06825461504674
Control,Rep2,100.1131074956405
Control,Rep2,79.87987488058225
Control,Rep2,97.99711314703795
Control,Rep2,75.77054543335817
Control,Rep2,89.14020667849319
Control,Rep2,103.34044725772442
Control,Rep2,117.25745259155784
Control,Rep2,110.38321128563481
Control,Rep2,104.12801602441708
Control,Rep2,91.41380235129778
Control,Rep2,81.60130735652486
Control,Rep2,98.08788735522612
Control,Rep2,111.03878935314927
Control,Rep2,95.12787976473275
Control,Rep2,89.59069636635721
Control,Rep2,88.10953037388809
Control,Rep2,89.49043115190908
Control,Rep2,90.96998889302976
Control,Rep2,76.15268305127842
Control,Rep2,85.35664502166448
Control,Rep2,74.36503673253489
Control,Rep2,106.47814958651104
Control,Rep2,100.68136377993591
Control,Rep2,98.36906556546225
Control,Rep2,113.26347301861868
Control,Rep2,99.64302067571887
Control,Rep2,96.08533050963136
Control,Rep2,93.08568485034651
Control,Rep2,95.33260483812307
Control,Rep2,97.58038468800456
Control,Rep2,101.89813474260093
Control,Rep2,74.41184274232475
Control,Rep2,107.24602795656655
Control,Rep2,104.5763083256235
Control,Rep2,90.98122054811813
Control,Rep2,82.2495426167974
Control,Rep2,84.71454519586658
Control,Rep2,91.65434851899364
Control,Rep2,93.95020986098302
Control,Rep2,105.79230790281687
Control,Rep2,86.15920442882026
Control,Rep2,98.63515064078241
Control,Rep2,98.31090137638053
Control,Rep2,87.78338277003562
Control,Rep2,103.58446026424053
Control,Rep2,94.25953460733282
Control,Rep2,84.6625603511673
Control,Rep2,86.55763036624967
Control,Rep2,94.59233387132356
Control,Rep2,106.51659901278254
Control,Rep2,106.01654946940263
Control,Rep2,81.95940172529697
Control,Rep2,92.73462997675776
Control,Rep2,100.83145606686631
Control,Rep2,106.90405718122801
Control,Rep2,78.71132687413233
Control,Rep2,101.55260203891712
Control,Rep2,99.90399800368468
Control,Rep2,104.2899996548632
Control,Rep2,96.68054005324885
Control,Rep2,93.10016864838568
Control,Rep2,89.09492467404162
Control,Rep2,98.86025400973976
Control,Rep2,107.5919479256513
Control,Rep2,101.39090554101715
Control,Rep2,113.43522737681461
Control,Rep2,119.76152371581108
Control,Rep2,80.67610935370249
Control,Rep2,85.32903792413248
Control,Rep2,104.30275724727024
Control,Rep2,102.5788195051687
Control,Rep2,96.76116241320251
Control,Rep2,93.76149059462327
Control,Rep2,103.31468620231178
Control,Rep2,89.23949241679746
Control,Rep2,79.32791177231067
Control,Rep2,88.54910705552922
Control,Rep2,93.34933057165783
Control,Rep2,113.08347503570548
Control,Rep2,108.29993231149564
Control,Rep2,100.11430964797167
Control,Rep2,97.48178314593343
Control,Rep2,80.51660289398413
Control,Rep2,76.69512719585339
Control,Rep2,87.59759471845446
Control,Rep2,103.85328613084852
Control,Rep2,80.56420735593557
Control,Rep2,90.43235178783581
Control,Rep2,94.96865613573361
Control,Rep2,112.5548345676984
Control,Rep2,88.7878454996664
Control,Rep2,101.93369508537562
Control,Rep2,110.15546978501403
Control,Rep2,79.63265351218166
Control,Rep2,116.31002697160817
Control,Rep2,89.78685446881221
Control,Rep2,112.28309594609081
Control,Rep2,110.91963390482064
Control,Rep2,104.34116066565329
Control,Rep2,106.51414335410072
Control,Rep2,80.36964359558532
Control,Rep2,99.8691934575437
Control,Rep2,93.97734247452814
Control,Rep2,98.32685073347528
Control,Rep2,95.13401161465626
Control,Rep2,100.352251459179
Control,Rep2,100.88036970351158
Control,Rep2,81.37457206813107
Control,Rep2,90.1873202694534
Control,Rep2,98.09055987440799
Control,Rep2,95.03678172566363
Control,Rep2,93.49049977376143
